question_id,language,is_answered,tags,title,answer_count,creation_date,score,link,view_count,user_id,reputation,user_type,display_name
39766857,swift,False,ios|swift|apple-maps,How to change current GPS Point blue to black on Apple Maps?,1,1475142192,0,http://stackoverflow.com/questions/39766857/how-to-change-current-gps-point-blue-to-black-on-apple-maps,22,4805270,116,registered,Pravin Kamble
39764893,swift,False,ios|swift|uitextfield,Setting rightview on subclass of UITextField after initialization,1,1475136878,0,http://stackoverflow.com/questions/39764893/setting-rightview-on-subclass-of-uitextfield-after-initialization,22,933770,28,registered,Ali Momen Sani
39771667,swift,False,ios|swift|uiactivityviewcontroller,Changing tint color of UIBarButtonItems in UIActivityViewController,0,1475155663,0,http://stackoverflow.com/questions/39771667/changing-tint-color-of-uibarbuttonitems-in-uiactivityviewcontroller,23,4735187,331,registered,MJQZ1347
39760740,swift,False,ios|swift|swift3,Goto another view programatically in Swift 3,6,1475118287,2,http://stackoverflow.com/questions/39760740/goto-another-view-programatically-in-swift-3,49,3392772,948,registered,Gijo Varghese
39755138,swift,False,ios|swift|sirikit|swift2.3,[Swift._SwiftDeferredNSArray _dataForIntentSlotDescription:]:,0,1475087514,0,http://stackoverflow.com/questions/39755138/swift-swiftdeferrednsarray-dataforintentslotdescription,34,2392542,218,registered,SoVa_
39769169,swift,True,ios|swift|xcode|localization|jsqmessagesviewcontroller,JSQMessagesViewController change language for send button textview placeholder,1,1475148911,0,http://stackoverflow.com/questions/39769169/jsqmessagesviewcontroller-change-language-for-send-button-textview-placeholder,13,2636197,326,registered,user2636197
31857137,swift,True,ios|swift|cocoa-touch,How to programatically dismiss UIAlertController without any buttons?,2,1438867792,8,http://stackoverflow.com/questions/31857137/how-to-programatically-dismiss-uialertcontroller-without-any-buttons,12034,4502544,1969,registered,Andrej
39772023,swift,False,ios|swift|xcode|uinavigationcontroller|swrevealviewcontroller,Swift SWRevealViewController multiple level navigation,0,1475156582,0,http://stackoverflow.com/questions/39772023/swift-swrevealviewcontroller-multiple-level-navigation,6,5377403,59,registered,Breno Macena
39644485,swift,True,ios|swift|apple-music|itunes-search-api,Find out which apple music songs are playable in your country (e.g. via track_id),2,1474562297,0,http://stackoverflow.com/questions/39644485/find-out-which-apple-music-songs-are-playable-in-your-country-e-g-via-track-id,19,1175081,506,registered,David Nathan
39771161,swift,False,ios|swift|uipageviewcontroller,Swift: How to pass data to PageViewController which is embedded in ContainerView?,2,1475154322,0,http://stackoverflow.com/questions/39771161/swift-how-to-pass-data-to-pageviewcontroller-which-is-embedded-in-containerview,22,4286947,1247,registered,DCDC
39659603,swift,True,ios|swift|uialertview|swift3|uialertcontroller,How to access Customalertview objective C instancetype method in swift,2,1474629871,1,http://stackoverflow.com/questions/39659603/how-to-access-customalertview-objective-c-instancetype-method-in-swift,77,1142743,3081,registered,Vinodh
39763038,swift,True,ios|swift|firebase|firebase-database|swift3,Firebase runTransactionBlock not working in swift 3,2,1475130911,0,http://stackoverflow.com/questions/39763038/firebase-runtransactionblock-not-working-in-swift-3,21,3012415,4,registered,Paing Soe
39771138,swift,True,arrays|swift|filter|flatmap,Swift Filter other arrays based on another Bool array,4,1475154255,2,http://stackoverflow.com/questions/39771138/swift-filter-other-arrays-based-on-another-bool-array,36,4153233,110,registered,SashaZ
39767413,swift,False,swift|swift3|cloudkit,"Swift 3 suggested correction for &quot;cannot convert value for &#39;(CKAccountStatus, NSError?) -&gt; ()&#39; to &#39;... -&gt; Void&#39;",2,1475143822,0,http://stackoverflow.com/questions/39767413/swift-3-suggested-correction-for-cannot-convert-value-for-ckaccountstatus-ns,33,6031387,17,registered,lelephant
39760432,swift,False,swift|sprite-kit|avplayer|skvideonode,SKVideoNode frame rate,0,1475116228,0,http://stackoverflow.com/questions/39760432/skvideonode-frame-rate,10,751524,318,registered,utiq
39770623,swift,False,ios|swift|uigraphicscontext|uiprintpagerenderer,UIPagePrintRenderer: What if Content is bigger than one page?,0,1475152857,0,http://stackoverflow.com/questions/39770623/uipageprintrenderer-what-if-content-is-bigger-than-one-page,8,2391849,258,registered,Mulgard
39771295,swift,False,ios|swift|core-location|core-motion|compass-geolocation,What is the most accurate way to find north,0,1475154709,0,http://stackoverflow.com/questions/39771295/what-is-the-most-accurate-way-to-find-north,19,4915700,18,registered,razvan
39160322,swift,False,ios|swift|uiview,How to apply Blending Mode (soft light) to a colored UIView?,0,1472195310,0,http://stackoverflow.com/questions/39160322/how-to-apply-blending-mode-soft-light-to-a-colored-uiview,45,3599281,73,registered,W1nged D0om
39771147,swift,False,ios|objective-c|swift|iframe|uiwebview,Formatting iFrames Inside UIWebView Using Swift?,0,1475154275,0,http://stackoverflow.com/questions/39771147/formatting-iframes-inside-uiwebview-using-swift,10,2471216,10,registered,Anonan
39769990,swift,False,ios|swift|delegates|segue,Self Segue &amp; delegate weird behaviour,1,1475151105,0,http://stackoverflow.com/questions/39769990/self-segue-delegate-weird-behaviour,23,3909115,3126,registered,Mr.UB
32048458,swift,True,swift|core-data|casting|nsmanagedobject,Core Data: Could not cast value of type &#39;MyType_MyType_2&#39; to MyType,3,1439808496,7,http://stackoverflow.com/questions/32048458/core-data-could-not-cast-value-of-type-mytype-mytype-2-to-mytype,2316,514389,653,registered,Bastian
39767029,swift,False,swift|swift3|ios10|xcode8|ambiguous,Ambiguous use of method speak (Nuance Speechkit)in SWIFT 3,0,1475142689,0,http://stackoverflow.com/questions/39767029/ambiguous-use-of-method-speak-nuance-speechkitin-swift-3,32,2950618,1562,registered,Josh
39770303,swift,False,ios|swift|cocoa|cocoa-touch,swift: issue in converting string to double,3,1475151938,0,http://stackoverflow.com/questions/39770303/swift-issue-in-converting-string-to-double,56,2407192,53,registered,v-i-s-h-a-l
39485065,swift,False,ios|swift|firebase-database|swift3,"(setValue:) Cannot store object of type _SwiftValue at pictureURL. Can only store objects of type NSNumber, NSString, NSDictionary, and NSArray",2,1473839095,0,http://stackoverflow.com/questions/39485065/setvalue-cannot-store-object-of-type-swiftvalue-at-pictureurl-can-only-stor,195,6820041,66,registered,Hibernia
39767454,swift,False,json|swift|xcode|utf-8|swift2,How to get and encode JSON data from server with API swift 2.2,1,1475143934,0,http://stackoverflow.com/questions/39767454/how-to-get-and-encode-json-data-from-server-with-api-swift-2-2,27,6013170,34,registered,Zhan
39770735,swift,False,swift|background|request|alamofire|ios10,Fetch data with Alamofire when app enter in background,0,1475153171,0,http://stackoverflow.com/questions/39770735/fetch-data-with-alamofire-when-app-enter-in-background,7,4602452,13,registered,TheAbstractDev
39770692,swift,False,swift|mapkit,How to properly convert latitude and longitude to CGPoint?,0,1475153035,0,http://stackoverflow.com/questions/39770692/how-to-properly-convert-latitude-and-longitude-to-cgpoint,17,5320654,37,registered,Jamil
39770655,swift,False,ios|swift|uinavigationcontroller|transition,Modal Transition Navigation Controller,0,1475152948,0,http://stackoverflow.com/questions/39770655/modal-transition-navigation-controller,14,3397217,3407,registered,Linus G.
39770648,swift,False,ios|swift|uikit-dynamics|uidynamicbehavior,UIKit dynamic behavior pan with attachment not continuing collision behavior?,0,1475152914,1,http://stackoverflow.com/questions/39770648/uikit-dynamic-behavior-pan-with-attachment-not-continuing-collision-behavior,9,1128662,1383,registered,BHendricks
39770461,swift,False,swift|alamofire,iOS: throttle bandwidth of e.g. Alamofire,0,1475152355,0,http://stackoverflow.com/questions/39770461/ios-throttle-bandwidth-of-e-g-alamofire,10,27404,2176,registered,swalkner
39768532,swift,True,ios|swift|swift3,How do I prevent repeated button presses in iOS?,4,1475147064,3,http://stackoverflow.com/questions/39768532/how-do-i-prevent-repeated-button-presses-in-ios,49,6628877,41,registered,FullerPrime
33101714,swift,True,ios|swift|uitableview|uibutton,iOS increase touch area for UIButton in TableViewCell,2,1444736339,6,http://stackoverflow.com/questions/33101714/ios-increase-touch-area-for-uibutton-in-tableviewcell,273,2120844,1128,registered,Lord Vermillion
39650307,swift,True,swift|nsview|nstextfield|addsubview|cgpoint,How to programmatically create several NSTextFields?,2,1474586636,0,http://stackoverflow.com/questions/39650307/how-to-programmatically-create-several-nstextfields,65,6599590,251,registered,Andy Fedoroff
39684823,swift,False,ios|swift|cifilter,iOS: CIColorKernel applyWithExtent warning message,1,1474791854,0,http://stackoverflow.com/questions/39684823/ios-cicolorkernel-applywithextent-warning-message,23,4540157,1,registered,main source
39769921,swift,True,ios|swift|swift3|cgcontextdrawimage,How use CGContextDrawImage in Swift 3?,1,1475150937,0,http://stackoverflow.com/questions/39769921/how-use-cgcontextdrawimage-in-swift-3,21,2018028,70,registered,dejix
28735244,swift,True,ios|swift|nsuserdefaults,How to recall name from NSUserDefaults swift?,2,1424929170,0,http://stackoverflow.com/questions/28735244/how-to-recall-name-from-nsuserdefaults-swift,132,3900895,53,registered,Peeter Vedic
39724351,swift,False,ios|swift|webview|location,How would i allow current location with webView?,1,1474978373,0,http://stackoverflow.com/questions/39724351/how-would-i-allow-current-location-with-webview,31,6887609,1,registered,Abdulrahman MaKKi
10428629,swift,True,ios|objective-c|swift|uiviewcontroller|uistoryboard,Programatically set the initial view controller using Storyboards,11,1336037391,158,http://stackoverflow.com/questions/10428629/programatically-set-the-initial-view-controller-using-storyboards,86213,1273281,875,registered,UserDev
39740115,swift,True,ios|swift,How to set the position of title of button,1,1475045864,-6,http://stackoverflow.com/questions/39740115/how-to-set-the-position-of-title-of-button,52,6891946,21,registered,Ram
39752216,swift,True,swift|ios10|3dtouch,Swift 3D Touch iOS 10 Home screen quick actions share Item missing,1,1475077797,1,http://stackoverflow.com/questions/39752216/swift-3d-touch-ios-10-home-screen-quick-actions-share-item-missing,34,4945232,3411,registered,crashoverride777
29107277,swift,True,ios|swift|crash|64bit,Swift - release build crashes unless I turn off optimization,2,1426617988,1,http://stackoverflow.com/questions/29107277/swift-release-build-crashes-unless-i-turn-off-optimization,901,69948,4614,registered,Tom Andersen
39694115,swift,False,ios|swift|xcode|ios10,iOS 10 Save to Camera Roll Bug/Crash,3,1474859066,1,http://stackoverflow.com/questions/39694115/ios-10-save-to-camera-roll-bug-crash,63,1511877,1123,registered,royherma
39763279,swift,False,ios|swift|sdwebimage,iOS-Swift 3-SDWebImage,1,1475131699,0,http://stackoverflow.com/questions/39763279/ios-swift-3-sdwebimage,36,6733078,5,registered,kikily liu
28727845,swift,True,ios|swift,Find an object in array?,9,1424892345,33,http://stackoverflow.com/questions/28727845/find-an-object-in-array,36973,274117,8318,registered,Sahat Yalkabov
39720213,swift,False,objective-c|swift,how to call method when application is in background or terminated,1,1474966260,0,http://stackoverflow.com/questions/39720213/how-to-call-method-when-application-is-in-background-or-terminated,38,5845384,38,registered,Jecky
33555553,swift,True,ios|swift,What is wrong in my function to make a call,2,1446760614,2,http://stackoverflow.com/questions/33555553/what-is-wrong-in-my-function-to-make-a-call,218,2038257,2613,registered,Marco Dinatsoli
39729249,swift,True,ios|swift|firebase|firebase-cloud-messaging,"ios10, Swift 3 and Firebase Push Notifications (FCM)",2,1474991858,1,http://stackoverflow.com/questions/39729249/ios10-swift-3-and-firebase-push-notifications-fcm,126,5818043,68,registered,Paul_D
31088974,swift,True,arrays|swift|sorting|multidimensional-array,Use sort for multidimensional array (array in array) in Swift?,2,1435409483,2,http://stackoverflow.com/questions/31088974/use-sort-for-multidimensional-array-array-in-array-in-swift,1093,2603230,663,registered,Arefly
39769117,swift,False,ios|swift|uicollectionview|uicollectionviewlayout,UICollectionViewDelegateFlowLayout insets does not work,1,1475148753,0,http://stackoverflow.com/questions/39769117/uicollectionviewdelegateflowlayout-insets-does-not-work,16,2002387,358,registered,Jiang Xiang
27277219,swift,True,swift|uicollectionview,Scroll UICollectionView to bottom,3,1417625398,4,http://stackoverflow.com/questions/27277219/scroll-uicollectionview-to-bottom,2882,3976008,1026,registered,Tom Coomer
37048759,swift,True,html|ios|swift|uilabel|uitextview,Swift: Display HTML data in a label or textView,4,1462445702,2,http://stackoverflow.com/questions/37048759/swift-display-html-data-in-a-label-or-textview,1581,6212787,114,registered,Talha Ahmad Khan
39769325,swift,False,ios|swift|xcode|facebook-login|logout,Swift iOS: Facebook SDK Login button doesn&#39;t change to logout after login,0,1475149290,0,http://stackoverflow.com/questions/39769325/swift-ios-facebook-sdk-login-button-doesnt-change-to-logout-after-login,37,5568399,8,registered,Carl Andreas Julsvoll
39769254,swift,False,swift|xcode|console|lldb,LLDB output error,0,1475149115,0,http://stackoverflow.com/questions/39769254/lldb-output-error,14,3778649,451,registered,Alexander
39767837,swift,True,ios|swift|whatsapp|uiactivityviewcontroller,What&#39;s App sharing files,1,1475145089,0,http://stackoverflow.com/questions/39767837/whats-app-sharing-files,32,4130556,134,registered,Napsters Desmars
31958204,swift,True,ios|xcode|swift|dyld,Dyld fatal in Xcode 7.0 beta,2,1439363124,3,http://stackoverflow.com/questions/31958204/dyld-fatal-in-xcode-7-0-beta,212,4264442,165,registered,Кузин Дмитрий
39768494,swift,False,ios|swift|uiview|uipangesturerecognizer|pan,Draggable UIView with Pan Gesture snaping to top not always working,0,1475146969,0,http://stackoverflow.com/questions/39768494/draggable-uiview-with-pan-gesture-snaping-to-top-not-always-working,17,3600264,28,registered,szooky
39768600,swift,True,ios|swift|selector|swift3|uibarbuttonitem,how to programmatically set action for barButtonItem in swift 3?,3,1475147270,0,http://stackoverflow.com/questions/39768600/how-to-programmatically-set-action-for-barbuttonitem-in-swift-3,51,3498925,248,registered,Bhanupriya
31835418,swift,True,osx|swift,How to get MAC address from OSX with Swift,4,1438785000,1,http://stackoverflow.com/questions/31835418/how-to-get-mac-address-from-osx-with-swift,1335,899351,59,registered,jimbob
39747373,swift,False,ios|swift,Can&#39;t get placemark out of reverseGeocodeLocation func Swift 3,1,1475065296,0,http://stackoverflow.com/questions/39747373/cant-get-placemark-out-of-reversegeocodelocation-func-swift-3,39,4671017,11,registered,royvano
39588988,swift,True,ios|swift|grand-central-dispatch,How to debug current queue in dispatch_async?,2,1474359552,0,http://stackoverflow.com/questions/39588988/how-to-debug-current-queue-in-dispatch-async,31,2725435,12942,registered,Bartłomiej Semańczyk
38344184,swift,True,ios|swift,Swift 3: Unrecognized selector sent to instance Xcode 8,3,1468391596,0,http://stackoverflow.com/questions/38344184/swift-3-unrecognized-selector-sent-to-instance-xcode-8,1022,6582680,13,registered,Forze
39768149,swift,True,swift|swift2,Subscript returning Self type and unwanted need of overriding it in each subclass,1,1475145856,0,http://stackoverflow.com/questions/39768149/subscript-returning-self-type-and-unwanted-need-of-overriding-it-in-each-subclas,29,614133,383,registered,sliwinski.lukas
39766776,swift,True,ios|swift|xcode|xcode7|xcode8,How to run Xcode 7 and 8 at the same time?,3,1475141957,0,http://stackoverflow.com/questions/39766776/how-to-run-xcode-7-and-8-at-the-same-time,54,417143,3787,registered,gautamlakum
30783640,swift,True,java|ios|swift|secure-random,Generate random number in range with SecRandomCopyBytes,2,1434032753,1,http://stackoverflow.com/questions/30783640/generate-random-number-in-range-with-secrandomcopybytes,179,980344,6924,registered,Luca Davanzo
39767087,swift,True,swift|uitextfield|swift3|uitextfielddelegate,"In what situation, should I use _ as a parameter in swift",3,1475142867,2,http://stackoverflow.com/questions/39767087/in-what-situation-should-i-use-as-a-parameter-in-swift,38,3588276,31,registered,user3588276
39767864,swift,True,ios|swift|uiscrollview|contentoffset,Track UIScrollView contentOffset all the time,1,1475145150,0,http://stackoverflow.com/questions/39767864/track-uiscrollview-contentoffset-all-the-time,17,4449409,71,registered,thura oo
39756510,swift,False,ios|swift|random|scenekit|scnnode,"Do I need a random geometry, material, or something else? - SceneKit, Swift",1,1475092403,0,http://stackoverflow.com/questions/39756510/do-i-need-a-random-geometry-material-or-something-else-scenekit-swift,17,6448348,63,registered,Tiptonix Beats
39675729,swift,False,swift|autolayout|relative,Make images relative to screensize in swift,2,1474715899,1,http://stackoverflow.com/questions/39675729/make-images-relative-to-screensize-in-swift,29,6874358,6,registered,Jam&#233;s Montel
39767575,swift,True,swift|xcode,Swift Cannot convert value of type to expected argument type,1,1475144280,0,http://stackoverflow.com/questions/39767575/swift-cannot-convert-value-of-type-to-expected-argument-type,28,6468338,26,registered,KarolisShp
34205425,swift,True,swift|nsdata|nsjsonserialization,NSString to expected argument NSData,1,1449760425,0,http://stackoverflow.com/questions/34205425/nsstring-to-expected-argument-nsdata,700,4477850,554,registered,da1lbi3
39762579,swift,True,ios|swift|xcode|pdf-generation,Insert an Image into PDF file Swift,1,1475129200,0,http://stackoverflow.com/questions/39762579/insert-an-image-into-pdf-file-swift,36,5160019,30,registered,coskukoz
36169991,swift,True,ios|swift|uitableview|uiviewcontroller|uisearchcontroller,Swift UIViewController add UISearchController,1,1458708110,0,http://stackoverflow.com/questions/36169991/swift-uiviewcontroller-add-uisearchcontroller,148,6102271,8,registered,awashington251
39764037,swift,False,swift|cocoa,Substitute user path with tilde in URL,1,1475134194,0,http://stackoverflow.com/questions/39764037/substitute-user-path-with-tilde-in-url,17,187676,12274,registered,Erik Aigner
39308064,swift,False,ios|swift|xcode|keyboard|appdelegate,Getting error when trying to use IQKeyboardManager with Xcode and Swift,3,1472913249,0,http://stackoverflow.com/questions/39308064/getting-error-when-trying-to-use-iqkeyboardmanager-with-xcode-and-swift,58,6790913,1,registered,David
39765139,swift,True,ios|swift|apple-watch,What is causing this to happen? NSUserDefaults couldn&#39;t share the data between the IOS and Watch in a watchkit Project,2,1475137573,2,http://stackoverflow.com/questions/39765139/what-is-causing-this-to-happen-nsuserdefaults-couldnt-share-the-data-between-t,22,6881900,11,registered,Maxwell
39767201,swift,True,java|swift|interface,Override method inline in Swift?,1,1475143189,0,http://stackoverflow.com/questions/39767201/override-method-inline-in-swift,28,239219,8444,registered,J&#225;nos
39661369,swift,False,ios|swift|uiviewcontroller|dismiss,Dismiss ViewController after transition to release memory,3,1474635404,2,http://stackoverflow.com/questions/39661369/dismiss-viewcontroller-after-transition-to-release-memory,85,3397217,3407,registered,Linus G.
34775388,swift,True,swift|osx|nsdata|osx-yosemite|writetofile,NSData writeToFile method returns true but file is not written to the disk,1,1452713297,1,http://stackoverflow.com/questions/34775388/nsdata-writetofile-method-returns-true-but-file-is-not-written-to-the-disk,1501,3844377,722,registered,Randy
38915896,swift,True,ios|swift|module|keyboard|identifier,No such Module IQKeyboardManagerSwift,3,1470998126,0,http://stackoverflow.com/questions/38915896/no-such-module-iqkeyboardmanagerswift,156,5396192,10,registered,Gaurav
39569743,swift,True,ios|swift|xcode|cocoapods|xcode8,Errors after updating to Xcode 8: &quot;No such module&quot; and &quot;target overrides the `EMBEDDED_CONTENT_CONTAINS_SWIFT`build setting&quot;,2,1474277423,8,http://stackoverflow.com/questions/39569743/errors-after-updating-to-xcode-8-no-such-module-and-target-overrides-the-em,788,4838107,163,registered,Questioner
39663315,swift,False,ios|swift|ios10|ios-extensions,iOS 10 don&#39;t call Notification Service Extension,1,1474640996,1,http://stackoverflow.com/questions/39663315/ios-10-dont-call-notification-service-extension,44,3275938,173,registered,user3275938
39767327,swift,False,ios|swift|swift3,SwiftPages updateUI Does Not Work with Swift 3,0,1475143548,0,http://stackoverflow.com/questions/39767327/swiftpages-updateui-does-not-work-with-swift-3,17,5807009,8,registered,Emre &#214;ner
39560586,swift,True,ios|iphone|swift|uiscrollview,"iOS 10 Issue: UIScrollView Not Scrolling, Even When ContentSize Is Set",2,1474219554,0,http://stackoverflow.com/questions/39560586/ios-10-issue-uiscrollview-not-scrolling-even-when-contentsize-is-set,219,879365,1556,registered,MAGNAWS
39766837,swift,True,swift|for-loop|swift3|xcode8|anyobject,Syntax changes in Swift 3 with Xcode 8,1,1475142145,0,http://stackoverflow.com/questions/39766837/syntax-changes-in-swift-3-with-xcode-8,26,5580253,43,registered,May Phyu
39610994,swift,True,ios|objective-c|swift|xcode|osx,Xcode 8 Image Completion,3,1474445658,3,http://stackoverflow.com/questions/39610994/xcode-8-image-completion,172,1535128,612,registered,bobby
36910965,swift,True,ios|swift|nsnotificationcenter|nsnotifications,How can I pass received data through NSNotificationCenter in my swift ios app?,1,1461836823,2,http://stackoverflow.com/questions/36910965/how-can-i-pass-received-data-through-nsnotificationcenter-in-my-swift-ios-app,1123,3766930,292,registered,user3766930
39655118,swift,False,ios|swift|uiimage|core-graphics|cgimage,How to crop a UIImage without losing it&#39;s scale property?,3,1474615849,2,http://stackoverflow.com/questions/39655118/how-to-crop-a-uiimage-without-losing-its-scale-property,120,888507,2042,registered,bearMountain
39755836,swift,False,ios|swift|image|uiimagepickercontroller|swift3,Creating an image format with an unknown type is an error,0,1475089946,0,http://stackoverflow.com/questions/39755836/creating-an-image-format-with-an-unknown-type-is-an-error,62,5143847,2588,registered,penatheboss
39766474,swift,True,swift|string|swift3,Value of type &#39;String&#39; has no member &#39;stringByRemovingPercentEncoding in swift 3,1,1475141146,-6,http://stackoverflow.com/questions/39766474/value-of-type-string-has-no-member-stringbyremovingpercentencoding-in-swift-3,36,4435670,2395,registered,Sujania
35427698,swift,True,ios|swift|alamofire|reachability|network-connection,How to use NetworkReachabilityManager in Alamofire,3,1455612316,0,http://stackoverflow.com/questions/35427698/how-to-use-networkreachabilitymanager-in-alamofire,1858,4608736,86,registered,MuraliMohan
39766100,swift,False,swift|realm|ios10|mmwormhole,share data between iOS 10 Widget and Apple Watch,0,1475140254,0,http://stackoverflow.com/questions/39766100/share-data-between-ios-10-widget-and-apple-watch,15,2235274,321,registered,Adam Smaka
39754002,swift,False,swift|heroku|amazon-s3|alamofire,S3 Error unable to match signature for upload,0,1475083517,1,http://stackoverflow.com/questions/39754002/s3-error-unable-to-match-signature-for-upload,9,1925859,594,registered,Brosef
39763888,swift,False,iphone|swift|uitableview|uiactionsheet|uialertcontroller,Can we add a UITableView as a subview to UIAlertController actionsheet?,1,1475133678,0,http://stackoverflow.com/questions/39763888/can-we-add-a-uitableview-as-a-subview-to-uialertcontroller-actionsheet,14,637935,1249,registered,Dee
36166248,swift,True,swift|selector|swift2.2,Understanding Swift 2.2 Selector Syntax - #selector(),4,1458684870,17,http://stackoverflow.com/questions/36166248/understanding-swift-2-2-selector-syntax-selector,19710,4286177,1614,registered,Anthony Dito
39763968,swift,True,ios|swift|uicollectionview|swift3,How to delete a Cell from Collection View?,2,1475133955,0,http://stackoverflow.com/questions/39763968/how-to-delete-a-cell-from-collection-view,39,6619234,137,registered,seggy
39555906,swift,False,ios|swift|uitextfield|uitextfielddelegate,I&#39;m implementing hashtag recognizer in UITextView but it never highlights two words with the same begining,1,1474189587,0,http://stackoverflow.com/questions/39555906/im-implementing-hashtag-recognizer-in-uitextview-but-it-never-highlights-two-wo,26,3766930,292,registered,user3766930
28813339,swift,True,ios|swift|keyboard|xcode6,Move a view up only when the keyboard covers an input field,9,1425309832,32,http://stackoverflow.com/questions/28813339/move-a-view-up-only-when-the-keyboard-covers-an-input-field,32507,4623459,185,registered,John Allijn
24124417,swift,True,arrays|swift,Swift init Array with capacity,3,1402330724,12,http://stackoverflow.com/questions/24124417/swift-init-array-with-capacity,8192,1370927,4635,registered,JuJoDi
36366116,swift,True,swift|keyboard|uitextfield|xcode7|swift2.2,No Method declared with Objective-C Selector for Notification UIKeyboardWillShowNotification and UIKeyboardWillHideNotification,3,1459546062,4,http://stackoverflow.com/questions/36366116/no-method-declared-with-objective-c-selector-for-notification-uikeyboardwillshow,1225,3374382,83,registered,Martin Q
39764693,swift,False,ios|swift|xcode|ios9|ios10,Xcode Swift - iOS 10 &amp; iOS 9 Text size problems,2,1475136316,0,http://stackoverflow.com/questions/39764693/xcode-swift-ios-10-ios-9-text-size-problems,44,6717442,23,registered,Scott 
39766286,swift,False,ios|swift|cncontactpicker,Disable a contact in CNContactPickerViewController,0,1475140733,0,http://stackoverflow.com/questions/39766286/disable-a-contact-in-cncontactpickerviewcontroller,12,500625,1783,registered,iOS
39757698,swift,False,swift|swift2|scenekit,SceneKit positioning of the node,1,1475096945,0,http://stackoverflow.com/questions/39757698/scenekit-positioning-of-the-node,26,1051496,641,registered,BlueLettuce16
39764926,swift,False,swift,How can I make my contents go below the navigation controller without adjusting the content y position programmatically,1,1475136970,0,http://stackoverflow.com/questions/39764926/how-can-i-make-my-contents-go-below-the-navigation-controller-without-adjusting,14,6264248,93,registered,pprevalon
39728736,swift,False,ios|swift|permissions|camera|alert,BSMachError on granting access to camera,1,1474990342,1,http://stackoverflow.com/questions/39728736/bsmacherror-on-granting-access-to-camera,39,6229421,11,registered,Johan Tingbacke
39753951,swift,False,ios|swift|uitextfield,"Inset UITextField, with different values for left and right",2,1475083294,0,http://stackoverflow.com/questions/39753951/inset-uitextfield-with-different-values-for-left-and-right,27,4310067,1,registered,Alex Sanchez
24878274,swift,True,swift|xcode6,Getting dyld_fatal_error after updating to Xcode 6 beta 4 using swift,12,1405998775,37,http://stackoverflow.com/questions/24878274/getting-dyld-fatal-error-after-updating-to-xcode-6-beta-4-using-swift,20225,3477129,463,registered,o.uinn
27396957,swift,True,swift|osx|swift2|nswindow|swift3,Keep window always on top?,2,1418202337,11,http://stackoverflow.com/questions/27396957/keep-window-always-on-top,4481,438843,2659,registered,AlexKorovyansky
39764373,swift,False,ios|iphone|swift|swift2|keychain,unexpectedly found nil while unwrapping an Optional value in swift 2.3,0,1475135327,-2,http://stackoverflow.com/questions/39764373/unexpectedly-found-nil-while-unwrapping-an-optional-value-in-swift-2-3,41,6898086,1,registered,iphone10
39745801,swift,False,swift|sprite-kit,SpriteKit. Why .strokeTexture does not work?,0,1475061086,0,http://stackoverflow.com/questions/39745801/spritekit-why-stroketexture-does-not-work,37,6849394,13,registered,Dmitriy Rodygin
39762375,swift,False,swift|realm,"realmSwift,it does not work out",1,1475128319,1,http://stackoverflow.com/questions/39762375/realmswift-it-does-not-work-out,28,6652444,6,registered,逃之夭夭
39747932,swift,True,swift|sockets|client|nsdata,Get photo from android server to iOS,1,1475066634,0,http://stackoverflow.com/questions/39747932/get-photo-from-android-server-to-ios,28,6251807,3,registered,Neslihan Yal&#231;ın
39761295,swift,False,ios|wpf|swift,How Horizontal Vertical Alignmen CAlayer in Swift(iOS)?,0,1475122450,-4,http://stackoverflow.com/questions/39761295/how-horizontal-vertical-alignmen-calayer-in-swiftios,30,4058609,1,registered,user4058609
39762431,swift,True,ios|swift|firebase|firebase-database,Firebase querying for arrays,1,1475128489,0,http://stackoverflow.com/questions/39762431/firebase-querying-for-arrays,28,4470493,43,registered,Ler Ws
39765207,swift,True,ios|swift,What is return type &quot; () &quot;?,2,1475137776,0,http://stackoverflow.com/questions/39765207/what-is-return-type,72,4883974,479,registered,Bright Future
38445691,swift,False,ios|swift|firebase|firebase-cloud-messaging,Firebase FCM IOS don&#180;t send Apple apns payload,0,1468874666,1,http://stackoverflow.com/questions/38445691/firebase-fcm-ios-don%c2%b4t-send-apple-apns-payload,272,1410896,26,registered,rlecheta
39764787,swift,True,swift|swift3,Swift 3 array var no longer mutable,2,1475136569,1,http://stackoverflow.com/questions/39764787/swift-3-array-var-no-longer-mutable,46,814570,603,registered,sak
39762988,swift,True,ios|swift|string|autocomplete|nsstring,Searching for a substring in string in Swift not working,2,1475130763,0,http://stackoverflow.com/questions/39762988/searching-for-a-substring-in-string-in-swift-not-working,37,1983247,696,registered,Saty
39765041,swift,False,ios|swift|sqlite|icloud,Shared database in a contained iOS app extension,0,1475137312,0,http://stackoverflow.com/questions/39765041/shared-database-in-a-contained-ios-app-extension,13,2090322,11,registered,Sergiob
37421235,swift,True,swift|unit-testing|bdd,Swift - Unit testing private variables and methods,3,1464114554,0,http://stackoverflow.com/questions/37421235/swift-unit-testing-private-variables-and-methods,314,3287486,78,registered,breaktop
39764801,swift,True,swift|ubuntu|swift3,How to use Process() in Swift 3 for Linux?,2,1475136609,2,http://stackoverflow.com/questions/39764801/how-to-use-process-in-swift-3-for-linux,21,746804,2285,registered,Sebastian
